drug_id,drug_name,gene_symbol,target_chembl,action_type
CHEMBL4297223,MITAPIVAT SULFATE,PKLR,CHEMBL1075126,ACTIVATOR
CHEMBL2107873,VONICOG ALFA,VWF,CHEMBL2021748,EXOGENOUS PROTEIN
CHEMBL4650256,ZANIDATAMAB,ERBB2,CHEMBL1824,INHIBITOR
CHEMBL4297830,SOMATROGON,GHR,CHEMBL1976,AGONIST
CHEMBL4298126,VON WILLEBRAND FACTOR HUMAN,VWF,CHEMBL2021748,EXOGENOUS PROTEIN
CHEMBL46516,FLUSPIRILENE,DRD2,CHEMBL217,INHIBITOR
CHEMBL2108973,"INSULIN HUMAN, ISOPHANE",INSR,CHEMBL1981,AGONIST
CHEMBL295698,LEVOKETOCONAZOLE,CYP17A1,CHEMBL3522,INHIBITOR
CHEMBL1121,SINCALIDE,CCKAR,CHEMBL1901,AGONIST
CHEMBL284092,GEPIRONE,HTR1A,CHEMBL214,AGONIST
CHEMBL2105722,NOMEGESTROL,PGR,CHEMBL208,AGONIST
CHEMBL1476022,NOMEGESTROL ACETATE,PGR,CHEMBL208,AGONIST
CHEMBL277535,BIFONAZOLE,hmg1,CHEMBL4804261,INHIBITOR
CHEMBL3311228,OTESECONAZOLE,ERG11,CHEMBL4662933,INHIBITOR
CHEMBL2109204,NADROPARIN CALCIUM,SERPINC1,CHEMBL1950,ACTIVATOR
CHEMBL295698,LEVOKETOCONAZOLE,CYP11A1,CHEMBL2033,INHIBITOR
CHEMBL4299940,MITAPIVAT,PKLR,CHEMBL1075126,ACTIVATOR
CHEMBL4650462,REGDANVIMAB,S,CHEMBL4662936,INHIBITOR
CHEMBL4802239,MOBOCERTINIB SUCCINATE,EGFR,CHEMBL203,INHIBITOR
CHEMBL4650299,HEPARIN,SERPINC1,CHEMBL1950,ACTIVATOR
CHEMBL2109205,COAGULATION FACTOR IX RECOMBINANT HUMAN,F9,CHEMBL2016,EXOGENOUS PROTEIN
CHEMBL4297945,EFMOROCTOCOG ALFA,F8,CHEMBL3143,EXOGENOUS PROTEIN
CHEMBL4297873,OCTOCOG ALFA,F8,CHEMBL3143,EXOGENOUS PROTEIN
CHEMBL2108334,EPTACOG ALFA (ACTIVATED),F7,CHEMBL3991,EXOGENOUS PROTEIN
CHEMBL2108282,CATRIDECACOG,F13A1,CHEMBL4530,EXOGENOUS PROTEIN
CHEMBL4297862,BOTULINUM TOXIN TYPE A,SNAP25,CHEMBL2364159,HYDROLYTIC ENZYME
CHEMBL4650491,ELASOMERAN,S,CHEMBL4662936,VACCINE ANTIGEN
CHEMBL1200797,TECHNETIUM TC 99M SUCCIMER,A2M,CHEMBL4295690,BINDING AGENT
CHEMBL4297951,COAGULATION FACTOR X HUMAN,F10,CHEMBL244,EXOGENOUS PROTEIN
CHEMBL4650216,DARIDOREXANT HYDROCHLORIDE,HCRTR1,CHEMBL5113,ANTAGONIST
CHEMBL4650216,DARIDOREXANT HYDROCHLORIDE,HCRTR2,CHEMBL4792,ANTAGONIST
CHEMBL4594293,ACALABRUTINIB MALEATE,BTK,CHEMBL5251,INHIBITOR
CHEMBL5095049,PACRITINIB CITRATE,JAK2,CHEMBL2971,INHIBITOR
CHEMBL5095049,PACRITINIB CITRATE,FLT3,CHEMBL1974,INHIBITOR
CHEMBL3989962,PEMETREXED TROMETHAMINE,DHFR,CHEMBL202,INHIBITOR
CHEMBL3989962,PEMETREXED TROMETHAMINE,GART,CHEMBL3972,INHIBITOR
CHEMBL3989962,PEMETREXED TROMETHAMINE,thyA,CHEMBL2555,INHIBITOR
CHEMBL2135460,TERLIPRESSIN,AVPR2,CHEMBL1790,BINDING AGENT
CHEMBL4594273,ELACESTRANT HYDROCHLORIDE,ESR1,CHEMBL206,DEGRADER
CHEMBL5315055,NALMEFENE HYDROCHLORIDE DIHYDRATE,OPRM1,CHEMBL233,ANTAGONIST
CHEMBL5315055,NALMEFENE HYDROCHLORIDE DIHYDRATE,OPRD1,CHEMBL236,ANTAGONIST
CHEMBL5315055,NALMEFENE HYDROCHLORIDE DIHYDRATE,OPRK1,CHEMBL237,PARTIAL AGONIST
CHEMBL5095451,ETRANACOGENE DEZAPARVOVEC,F9,CHEMBL2016,EXOGENOUS PROTEIN
CHEMBL4297579,VALOCTOCOGENE ROXAPARVOVEC,F9,CHEMBL2016,EXOGENOUS PROTEIN
CHEMBL3989909,LENIOLISIB PHOSPHATE,PIK3CD,CHEMBL3130,INHIBITOR
CHEMBL4650220,ZAVEGEPANT HYDROCHLORIDE,CALCRL,CHEMBL3798,ANTAGONIST
CHEMBL4297378,DURLOBACTAM SODIUM,blaOXA-33,CHEMBL1075159,INHIBITOR
CHEMBL4802249,LENACAPAVIR SODIUM,gag,CHEMBL2366504,INHIBITOR
CHEMBL4802263,CILTACABTAGENE AUTOLEUCEL,TNFRSF17,CHEMBL4523587,BINDING AGENT
CHEMBL4297378,DURLOBACTAM SODIUM,blaOXA-58,CHEMBL5223041,INHIBITOR
CHEMBL4297378,DURLOBACTAM SODIUM,blaIMP-1,CHEMBL5223043,INHIBITOR
CHEMBL1201692,FOLLITROPIN ALFA,FSHR,CHEMBL2024,AGONIST
CHEMBL225072,PEMETREXED,DHFR,CHEMBL202,INHIBITOR
CHEMBL2348780,VAMOROLONE,NR3C1,CHEMBL2034,AGONIST
CHEMBL225072,PEMETREXED,TYMS,CHEMBL1952,INHIBITOR
CHEMBL2348780,VAMOROLONE,NR3C2,CHEMBL1994,ANTAGONIST
CHEMBL5315064,FOLLITROPIN DELTA,FSHR,CHEMBL2024,AGONIST
CHEMBL6067988,RASAGILINE TARTRATE,MAOB,CHEMBL2039,INHIBITOR
CHEMBL5315050,ATOSIBAN ACETATE,OXTR,CHEMBL2049,ANTAGONIST
CHEMBL5315076,ALBUTREPENONACOG ALFA,F9,CHEMBL2016,EXOGENOUS PROTEIN
CHEMBL4297950,EFBEMALENOGRASTIM ALFA,CSF3R,CHEMBL1996,AGONIST
CHEMBL5315069,DAMOCTOCOG ALFA PEGOL,F8,CHEMBL3143,EXOGENOUS PROTEIN
CHEMBL5315071,TUROCTOCOG ALFA PEGOL,F8,CHEMBL3143,EXOGENOUS PROTEIN
CHEMBL2108319,SIMOCTOCOG ALFA,F8,CHEMBL3143,EXOGENOUS PROTEIN
CHEMBL4594603,LONOCTOCOG ALFA,F8,CHEMBL3143,EXOGENOUS PROTEIN
CHEMBL2108175,HUMAN COAGULATION FACTOR VIII,F8,CHEMBL3143,EXOGENOUS PROTEIN
CHEMBL5315075,SUSOCTOCOG ALFA,F8,CHEMBL3143,EXOGENOUS PROTEIN
CHEMBL2108286,TUROCTOCOG ALFA,F8,CHEMBL3143,EXOGENOUS PROTEIN
CHEMBL2109137,MOROCTOCOG ALFA,F8,CHEMBL3143,EXOGENOUS PROTEIN
CHEMBL3989933,ETRASIMOD ARGININE,S1PR4,CHEMBL3230,MODULATOR
CHEMBL5314649,RITLECITINIB TOSYLATE,JAK3,CHEMBL2148,INHIBITOR
CHEMBL5315049,SITAGLIPTIN FUMARATE,DPP4,CHEMBL284,INHIBITOR
CHEMBL3989933,ETRASIMOD ARGININE,S1PR1,CHEMBL4333,MODULATOR
CHEMBL4298138,REPOTRECTINIB,NTRK1,CHEMBL2815,INHIBITOR
CHEMBL5315078,EPTACOG BETA (ACTIVATED),F7,CHEMBL3991,EXOGENOUS PROTEIN
CHEMBL3989933,ETRASIMOD ARGININE,S1PR5,CHEMBL2274,MODULATOR
CHEMBL225072,PEMETREXED,GART,CHEMBL3972,INHIBITOR
CHEMBL5315080,BULEVIRTIDE ACETATE,SLC10A1,CHEMBL5287,INHIBITOR
CHEMBL4298138,REPOTRECTINIB,NTRK2,CHEMBL4898,INHIBITOR
CHEMBL2109171,DIBOTERMIN ALFA,BMPR1A,CHEMBL5275,AGONIST
CHEMBL2108594,EPTOTERMIN ALFA,BMPR1A,CHEMBL5275,AGONIST
CHEMBL2109171,DIBOTERMIN ALFA,ACVR2B,CHEMBL5466,AGONIST
CHEMBL2109171,DIBOTERMIN ALFA,BMPR2,CHEMBL5467,AGONIST
CHEMBL2108594,EPTOTERMIN ALFA,BMPR2,CHEMBL5467,AGONIST
CHEMBL4298138,REPOTRECTINIB,ROS1,CHEMBL5568,INHIBITOR
CHEMBL4298138,REPOTRECTINIB,NTRK3,CHEMBL5608,INHIBITOR
CHEMBL2108594,EPTOTERMIN ALFA,BMPR1B,CHEMBL5476,AGONIST
CHEMBL2109171,DIBOTERMIN ALFA,BMPR1B,CHEMBL5476,AGONIST
CHEMBL2109171,DIBOTERMIN ALFA,ACVR2A,CHEMBL5616,AGONIST
CHEMBL2108594,EPTOTERMIN ALFA,ACVR1,CHEMBL5903,AGONIST
CHEMBL2109171,DIBOTERMIN ALFA,ACVR1,CHEMBL5903,AGONIST
CHEMBL5315048,ZILUCOPLAN SODIUM,C5,CHEMBL2364163,BINDING AGENT
CHEMBL1257073,TECOVIRIMAT,OPG057,CHEMBL5308522,INHIBITOR
CHEMBL3301607,FILGOTINIB,JAK2,CHEMBL2971,INHIBITOR
CHEMBL3301607,FILGOTINIB,TYK2,CHEMBL3553,INHIBITOR
CHEMBL3301607,FILGOTINIB,JAK3,CHEMBL2148,INHIBITOR
CHEMBL535,SUNITINIB,CSF1R,CHEMBL1844,INHIBITOR
CHEMBL535,SUNITINIB,KDR,CHEMBL279,INHIBITOR
CHEMBL535,SUNITINIB,KIT,CHEMBL1936,INHIBITOR
CHEMBL535,SUNITINIB,PDGFRB,CHEMBL1913,INHIBITOR
CHEMBL535,SUNITINIB,PDGFRA,CHEMBL2007,INHIBITOR
CHEMBL535,SUNITINIB,FLT1,CHEMBL1868,INHIBITOR
CHEMBL535,SUNITINIB,FLT4,CHEMBL1955,INHIBITOR
CHEMBL535,SUNITINIB,FLT3,CHEMBL1974,INHIBITOR
CHEMBL535,SUNITINIB,RET,CHEMBL2041,INHIBITOR
CHEMBL2108350,CONESTAT ALFA,SERPING1,CHEMBL5305024,EXOGENOUS PROTEIN
CHEMBL561157,TREPROSTINIL SODIUM,PTGIR,CHEMBL1995,AGONIST
CHEMBL3545183,ETELCALCETIDE HYDROCHLORIDE,CASR,CHEMBL1878,AGONIST
CHEMBL4297986,COAGULATION FACTOR IX HUMAN,F9,CHEMBL2016,EXOGENOUS PROTEIN
CHEMBL4298167,FILGOTINIB MALEATE,JAK1,CHEMBL2835,INHIBITOR
CHEMBL4298167,FILGOTINIB MALEATE,JAK3,CHEMBL2148,INHIBITOR
CHEMBL4298167,FILGOTINIB MALEATE,TYK2,CHEMBL3553,INHIBITOR
CHEMBL4298167,FILGOTINIB MALEATE,JAK2,CHEMBL2971,INHIBITOR
CHEMBL4298171,LINZAGOLIX CHOLINE,GNRHR,CHEMBL1855,ANTAGONIST
CHEMBL5315053,PEMETREXED MONOHYDRATE,GART,CHEMBL3972,INHIBITOR
CHEMBL5315053,PEMETREXED MONOHYDRATE,DHFR,CHEMBL202,INHIBITOR
CHEMBL5315053,PEMETREXED MONOHYDRATE,TYMS,CHEMBL1952,INHIBITOR
CHEMBL5315054,ERTUGLIFLOZIN PIDOLATE,SLC5A2,CHEMBL3884,INHIBITOR
CHEMBL5315087,PROTEIN C CONCENTRATE (HUMAN),PROC,CHEMBL4444,EXOGENOUS PROTEIN
CHEMBL5315117,ZANAMIVIR HYDRATE,NA,CHEMBL4295840,INHIBITOR
CHEMBL5315118,ILOPROST TROMETHAMINE,PTGIR,CHEMBL1995,AGONIST
CHEMBL5315119,UPADACITINIB HEMIHYDRATE,TYK2,CHEMBL3553,INHIBITOR
CHEMBL5315119,UPADACITINIB HEMIHYDRATE,JAK3,CHEMBL2148,INHIBITOR
CHEMBL5315119,UPADACITINIB HEMIHYDRATE,JAK2,CHEMBL2971,INHIBITOR
CHEMBL5315119,UPADACITINIB HEMIHYDRATE,JAK1,CHEMBL2835,INHIBITOR
CHEMBL5315120,ODEVIXIBAT SESQUIHYDRATE,SLC10A2,CHEMBL2778,INHIBITOR
CHEMBL5315123,DIFELIKEFALIN ACETATE,OPRK1,CHEMBL237,AGONIST
CHEMBL5315125,DUVELISIB MONOHYDRATE,PIK3CD,CHEMBL3130,INHIBITOR
CHEMBL5315125,DUVELISIB MONOHYDRATE,PIK3CG,CHEMBL3267,INHIBITOR
CHEMBL1514,LEVOMETHADYL ACETATE,OPRM1,CHEMBL233,AGONIST
CHEMBL1584,PIPERACETAZINE,DRD2,CHEMBL217,ANTAGONIST
CHEMBL4802240,FOSCARBIDOPA,DDC,CHEMBL1843,INHIBITOR
CHEMBL6068328,ELTROMBOPAG CHOLINE,MPL,CHEMBL1864,AGONIST
CHEMBL121,ROSIGLITAZONE,PPARG,CHEMBL235,AGONIST
CHEMBL2105709,QUIZARTINIB DIHYDROCHLORIDE,FLT3,CHEMBL1974,INHIBITOR
CHEMBL2108966,"INSULIN, NEUTRAL",INSR,CHEMBL1981,AGONIST
CHEMBL4594382,DEURUXOLITINIB PHOSPHATE,JAK3,CHEMBL2148,INHIBITOR
CHEMBL4650226,ACORAMIDIS HYDROCHLORIDE,TTR,CHEMBL3194,STABILISER
CHEMBL501122,CEFTAROLINE FOSAMIL,mecA,CHEMBL3512,INHIBITOR
CHEMBL6068375,VESICULAR STOMATITIS VIRUS ENCODING EBOLA VIRUS GLYCOPROTEIN,GP,CHEMBL4105829,VACCINE ANTIGEN
CHEMBL4650429,TOZINAMERAN,S,CHEMBL4662936,VACCINE ANTIGEN
CHEMBL6068352,VIBRIO CHOLERAE TOXIN B SUBUNIT,ctxB,CHEMBL5500284,VACCINE ANTIGEN
CHEMBL6068388,INFLUENZA B VIRUS HEMAGGLUTININ,HA,CHEMBL5500285,VACCINE ANTIGEN
CHEMBL2362410,LANDIOLOL HYDROCHLORIDE,ADRB1,CHEMBL213,ANTAGONIST
CHEMBL4297101,CEFTOBIPROLE MEDOCARIL SODIUM,pbpA,CHEMBL4268,INHIBITOR
CHEMBL4297889,AVACINCAPTAD PEGOL SODIUM,C5,CHEMBL2364163,INHIBITOR
CHEMBL334966,CANGRELOR,P2RY12,CHEMBL2001,INHIBITOR
CHEMBL4594278,GEFAPIXANT CITRATE,P2RX3,CHEMBL2998,ANTAGONIST
CHEMBL5095440,OBECABTAGENE AUTOLEUCEL,CD19,CHEMBL3390821,BINDING AGENT
CHEMBL6068372,NEISSERIA MENINGITIDIS ADHESIN A,nadA,CHEMBL5500286,VACCINE ANTIGEN
CHEMBL6068341,TENOFOVIR DISOPROXIL PHOSPHATE,P,CHEMBL2362994,INHIBITOR
CHEMBL6068379,"VACCINIA VIRUS, MODIFIED ENCODING EBOLA VIRUS GLYCOPROTEIN AND NUCLEOPROTEIN",NP,CHEMBL5500289,VACCINE ANTIGEN
CHEMBL5314727,BEVACIZUMAB GAMMA,VEGFA,CHEMBL1783,BINDING AGENT
CHEMBL2336050,XANOMELINE TARTRATE,CHRM4,CHEMBL1821,AGONIST
CHEMBL4594382,DEURUXOLITINIB PHOSPHATE,JAK2,CHEMBL2971,INHIBITOR
CHEMBL6068336,MOMELOTINIB DIHYDROCHLORIDE MONOHYDRATE,JAK2,CHEMBL2971,INHIBITOR
CHEMBL4297101,CEFTOBIPROLE MEDOCARIL SODIUM,pbp2,CHEMBL3825,INHIBITOR
CHEMBL6068490,COAGULATION FACTOR VII HUMAN,F7,CHEMBL3991,EXOGENOUS PROTEIN
CHEMBL6068395,REVUMENIB CITRATE,MEN1,CHEMBL1615381,INHIBITOR
CHEMBL6068338,CLOPIDOGREL HYDROCHLORIDE,P2RY12,CHEMBL2001,ANTAGONIST
CHEMBL6068499,NEISSERIA MENINGITIDIS FACTOR H BINDING PROTEIN,fhbP,CHEMBL5498503,VACCINE ANTIGEN
CHEMBL4594328,BEREMAGENE GEPERPAVEC,COL7A1,CHEMBL5498505,EXOGENOUS GENE
CHEMBL6068350,BORDETELLA PERTUSSIS PERTACTIN AUTOTRANSPORTER,prn,CHEMBL5500288,VACCINE ANTIGEN
CHEMBL5095474,EXAGAMGLOGENE AUTOTEMCEL,BCL11A,CHEMBL5498502,GENE EDITING NEGATIVE MODULATOR
CHEMBL5095475,PALOPEGTERIPARATIDE,PTH1R,CHEMBL1793,AGONIST
CHEMBL6068339,IRBESARTAN HYDROCHLORIDE,AGTR1,CHEMBL227,ANTAGONIST
CHEMBL6068431,BENZGALANTAMINE GLUCONATE,ACHE,CHEMBL220,INHIBITOR
CHEMBL4594382,DEURUXOLITINIB PHOSPHATE,JAK1,CHEMBL2835,INHIBITOR
CHEMBL6068329,PEMETREXED DIPOTASSIUM,GART,CHEMBL3972,INHIBITOR
CHEMBL3989960,SELADELPAR LYSINE,PPARD,CHEMBL3979,AGONIST
CHEMBL4650269,LOVOTIBEGLOGENE AUTOTEMCEL,HBB,CHEMBL4331,EXOGENOUS GENE
CHEMBL6068494,"BACILLUS ANTHRACIS PROTECTIVE ANTIGEN, ADSORBED",pagA,CHEMBL5352,VACCINE ANTIGEN
CHEMBL501122,CEFTAROLINE FOSAMIL,pbpX,CHEMBL6188,INHIBITOR
CHEMBL6068378,ADENOVIRUS TYPE 26 ENCODING EBOLA VIRUS GLYCOPROTEIN,GP,CHEMBL4105829,VACCINE ANTIGEN
CHEMBL3707322,LETIBOTULINUMTOXINA,SNAP25,CHEMBL2364159,HYDROLYTIC ENZYME
CHEMBL6068362,"INFLUENZA A VIRUS, INACTIVATED NEURAMINIDASE",NA,CHEMBL1287607,VACCINE ANTIGEN
CHEMBL6068340,PRASUGREL BESYLATE,P2RY12,CHEMBL2001,ANTAGONIST
CHEMBL6068346,"HEPATITIS B VIRUS S PROTEIN, PRE-S1 PROTEIN AND PRE-S2 PROTEIN VIRUS LIKE PARTICLES",S,CHEMBL5305041,VACCINE ANTIGEN
CHEMBL4297975,VARICELLA ZOSTER VIRUS ENVELOPE GLYCOPROTEIN E,gE,CHEMBL5500290,VACCINE ANTIGEN
CHEMBL4297101,CEFTOBIPROLE MEDOCARIL SODIUM,pbp4,CHEMBL2549,INHIBITOR
CHEMBL6068329,PEMETREXED DIPOTASSIUM,thyA,CHEMBL2555,INHIBITOR
CHEMBL4594379,FOSLEVODOPA,ADRB1,CHEMBL213,AGONIST
CHEMBL4594382,DEURUXOLITINIB PHOSPHATE,TYK2,CHEMBL3553,INHIBITOR
CHEMBL4297603,DEUTIVACAFTOR,CFTR,CHEMBL4051,ACTIVATOR
CHEMBL5314934,VANZACAFTOR,CFTR,CHEMBL4051,POSITIVE MODULATOR
CHEMBL5095401,IPTACOPAN HYDROCHLORIDE,CFB,CHEMBL5731,INHIBITOR
CHEMBL6068379,"VACCINIA VIRUS, MODIFIED ENCODING EBOLA VIRUS GLYCOPROTEIN AND NUCLEOPROTEIN",GP,CHEMBL4105829,VACCINE ANTIGEN
CHEMBL6068496,RESPIRATORY SYNCYTIAL VIRUS PRE-FUSION GLYCOPROTEIN F MRNA,F,CHEMBL2364165,VACCINE ANTIGEN
CHEMBL6068333,CLOPIDOGREL BESILATE,P2RY12,CHEMBL2001,ANTAGONIST
CHEMBL6068371,NEISSERIA MENINGITIDIS NEISSERIAL HEPARIN BINDING ANTIGEN,nhba,CHEMBL5500291,VACCINE ANTIGEN
CHEMBL6068492,PROTHROMBIN,F2,CHEMBL204,EXOGENOUS PROTEIN
CHEMBL2108974,INSULIN HUMAN ZINC,INSR,CHEMBL1981,AGONIST
CHEMBL4594581,INSULIN ICODEC,INSR,CHEMBL1981,AGONIST
CHEMBL6068332,TENOFOVIR DISOPROXIL MALEATE,pol,CHEMBL247,INHIBITOR
CHEMBL6068385,"INFLUENZA B VIRUS, INACTIVATED NEURAMINIDASE",NA,CHEMBL3377,VACCINE ANTIGEN
CHEMBL6068377,INFLUENZA A VIRUS HEMAGGLUTININ,HA,CHEMBL1932897,VACCINE ANTIGEN
CHEMBL4458276,ENMETAZOBACTAM,bla,CHEMBL2364670,INHIBITOR
CHEMBL4594607,APADAMTASE ALFA,ADAMTS13,CHEMBL2346492,EXOGENOUS PROTEIN
CHEMBL1650818,AMDINOCILLIN PIVOXIL,mrdA,CHEMBL2354313,INHIBITOR
CHEMBL6068382,SARS-COV-2 VIRUS SPIKE PROTEIN,S,CHEMBL4662936,VACCINE ANTIGEN
CHEMBL6068384,"INFLUENZA B VIRUS, INACTIVATED HEMAGGLUTININ",HA,CHEMBL5500285,VACCINE ANTIGEN
CHEMBL1251,GANIRELIX,GNRHR,CHEMBL1855,ANTAGONIST
CHEMBL2336050,XANOMELINE TARTRATE,CHRM1,CHEMBL216,AGONIST
CHEMBL1204187,GEPIRONE HYDROCHLORIDE,HTR1A,CHEMBL214,AGONIST
CHEMBL6068329,PEMETREXED DIPOTASSIUM,DHFR,CHEMBL202,INHIBITOR
CHEMBL5095275,EFANESOCTOCOG ALFA,F8,CHEMBL3143,EXOGENOUS PROTEIN
CHEMBL6068336,MOMELOTINIB DIHYDROCHLORIDE MONOHYDRATE,JAK1,CHEMBL2835,INHIBITOR
CHEMBL4297101,CEFTOBIPROLE MEDOCARIL SODIUM,mecA,CHEMBL6187,INHIBITOR
CHEMBL4802254,AFAMITRESGENE AUTOLEUCEL,MAGEA4,CHEMBL4296022,BINDING AGENT
CHEMBL6068343,CLOPIDOGREL HYDROBROMIDE,P2RY12,CHEMBL2001,ANTAGONIST
CHEMBL5314796,SELVACOVATEIN,S,CHEMBL4662936,VACCINE ANTIGEN
CHEMBL6068380,CHIMPANZEE ADENOVIRUS ENCODING SARS-COV-2 SPIKE GLYCOPROTEIN,S,CHEMBL4662936,VACCINE ANTIGEN
CHEMBL6068332,TENOFOVIR DISOPROXIL MALEATE,P,CHEMBL2362994,INHIBITOR
CHEMBL6068491,PROTEIN S HUMAN,PROS1,CHEMBL5498501,EXOGENOUS PROTEIN
CHEMBL1359,ERTAPENEM,ftsI,CHEMBL5500282,INHIBITOR
CHEMBL6068348,BORDETELLA PERTUSSIS FILAMENTOUS HEMAGGLUTININ,fhaB,CHEMBL5500287,VACCINE ANTIGEN
CHEMBL6068478,LAZERTINIB MESYLATE,EGFR,CHEMBL203,INHIBITOR
CHEMBL6068334,SITAGLIPTIN HYDROCHLORIDE MONOHYDRATE,DPP4,CHEMBL284,INHIBITOR
CHEMBL6068341,TENOFOVIR DISOPROXIL PHOSPHATE,pol,CHEMBL247,INHIBITOR
CHEMBL6068336,MOMELOTINIB DIHYDROCHLORIDE MONOHYDRATE,ACVR1,CHEMBL5903,INHIBITOR
CHEMBL6068361,"INFLUENZA A VIRUS, INACTIVATED HEMAGGLUTININ",HA,CHEMBL1932897,VACCINE ANTIGEN
CHEMBL6068489,RESPIRATORY SYNCYTIAL VIRUS PRE-FUSION GLYCOPROTEIN F,F,CHEMBL2364165,VACCINE ANTIGEN
CHEMBL4650241,DELANDISTROGENE MOXEPARVOVEC,DMD,CHEMBL5498504,EXOGENOUS GENE
CHEMBL1359,ERTAPENEM,pbpA,CHEMBL3309036,INHIBITOR
CHEMBL6068381,ADENOVIRUS TYPE 26 ENCODING SARS-COV-2 SPIKE GLYCOPROTEIN,S,CHEMBL4662936,VACCINE ANTIGEN
CHEMBL5095292,TARLATAMAB,DLL3,CHEMBL4630888,BINDING AGENT
CHEMBL3707247,OZANIMOD,S1PR5,CHEMBL2274,MODULATOR
CHEMBL1628227,DOXEPIN,HRH1,CHEMBL231,ANTAGONIST
CHEMBL601719,CRIZOTINIB,ROS1,CHEMBL5568,INHIBITOR
CHEMBL934,METYRAPONE,CYP11B1,CHEMBL1908,INHIBITOR
CHEMBL601719,CRIZOTINIB,MST1R,CHEMBL2689,INHIBITOR
CHEMBL81,RALOXIFENE,ESR1,CHEMBL206,MODULATOR
CHEMBL5095049,PACRITINIB CITRATE,ACVR1,CHEMBL5903,INHIBITOR
CHEMBL5095049,PACRITINIB CITRATE,IRAK1,CHEMBL3357,INHIBITOR
